Id,Weekly_Sales
37_11_2013-05-03,1705.59275001
37_11_2013-05-10,1716.29743878
37_11_2013-05-17,1667.73112369
37_11_2013-05-24,1597.78121325
37_11_2013-05-31,1582.52316875
37_11_2013-06-07,1657.94202458
37_11_2013-06-14,1639.28759651
37_11_2013-06-21,1610.32007868
37_11_2013-06-28,1595.18229186
37_11_2013-07-05,1667.00395573
37_11_2013-07-12,1655.7088464
37_11_2013-07-19,1695.87488044
37_11_2013-07-26,1676.86959055
37_12_2012-11-02,208.871650197
37_12_2012-11-09,216.197250144
37_12_2012-11-16,186.218175874
37_12_2012-11-23,150.503676296
37_12_2012-11-30,224.332625577
37_12_2012-12-07,215.728692042
37_12_2012-12-14,218.807976705
37_12_2012-12-21,177.986645934
37_12_2012-12-28,138.490968838
37_12_2013-01-04,185.442162066
37_12_2013-01-11,125.546372275
37_12_2013-01-18,132.419427516
37_12_2013-01-25,143.778643608
37_12_2013-02-01,192.760613768
37_12_2013-02-08,161.351762051
37_12_2013-02-15,172.739067332
37_12_2013-02-22,168.518910452
37_12_2013-03-01,155.211187068
37_12_2013-03-08,161.522831763
37_12_2013-03-15,169.57698615
37_12_2013-03-22,181.112228523
37_12_2013-03-29,186.291264414
37_12_2013-04-05,164.66209704
37_12_2013-04-12,171.585590845
37_12_2013-04-19,177.404119312
37_12_2013-04-26,182.786757273
37_12_2013-05-03,162.488733356
37_12_2013-05-10,170.931806767
37_12_2013-05-17,184.955878046
37_12_2013-05-24,198.51276632
37_12_2013-05-31,205.960181245
37_12_2013-06-07,182.527291034
37_12_2013-06-14,191.281472149
37_12_2013-06-21,203.725623271
37_12_2013-06-28,213.754666759
37_12_2013-07-05,188.971727923
37_12_2013-07-12,196.618745846
37_12_2013-07-19,212.740699458
37_12_2013-07-26,225.740516864
37_13_2012-11-02,16725.8636807
37_13_2012-11-09,16713.8336446
37_13_2012-11-16,16983.5913548
37_13_2012-11-23,16695.864272
37_13_2012-11-30,16629.6783432
37_13_2012-12-07,16683.2919571
37_13_2012-12-14,16602.8151699
37_13_2012-12-21,16667.5363569
37_13_2012-12-28,14513.7926124
37_13_2013-01-04,18016.3885606
37_13_2013-01-11,16827.9206089
37_13_2013-01-18,16779.9735915
37_13_2013-01-25,16785.5572768
37_13_2013-02-01,16382.5534013
37_13_2013-02-08,15622.8288874
37_13_2013-02-15,16099.9258522
37_13_2013-02-22,16837.8192023
37_13_2013-03-01,16904.9839864
37_13_2013-03-08,16872.4363719
37_13_2013-03-15,16852.0494882
37_13_2013-03-22,16860.1257975
37_13_2013-03-29,16792.2025183
37_13_2013-04-05,16882.931055
37_13_2013-04-12,16857.8956977
37_13_2013-04-19,16831.2991553
37_13_2013-04-26,16779.2123655
37_13_2013-05-03,16870.4372028
37_13_2013-05-10,16834.9903453
37_13_2013-05-17,16837.770675
37_13_2013-05-24,16845.4050948
37_13_2013-05-31,16814.3082402
37_13_2013-06-07,16886.1231118
37_13_2013-06-14,16860.7725978
37_13_2013-06-21,16851.8691675
37_13_2013-06-28,16830.0366447
37_13_2013-07-05,16889.1454111
37_13_2013-07-12,16857.556163
37_13_2013-07-19,16840.7680527
37_13_2013-07-26,16830.8209884
37_14_2012-11-02,1510.83841547
37_14_2012-11-09,1454.38833262
37_14_2012-11-16,2222.41713906
37_14_2012-11-23,4511.44437684
37_14_2012-11-30,1223.41418844
37_14_2012-12-07,1469.46617093
37_14_2012-12-14,1520.36201376
37_14_2012-12-21,3457.2014976
37_14_2012-12-28,1553.45083159
37_14_2013-01-04,1303.87445696
37_14_2013-01-11,1435.12605294
37_14_2013-01-18,1445.26155326
37_14_2013-01-25,1378.17453617
37_14_2013-02-01,1198.48911229
37_14_2013-02-08,1099.12864304
37_14_2013-02-15,1240.34637178
37_14_2013-02-22,1396.74754018
37_14_2013-03-01,1480.4019022
37_14_2013-03-08,1457.62534576
37_14_2013-03-15,1421.48420591
37_14_2013-03-22,1350.61151551
37_14_2013-03-29,1389.44949356
37_14_2013-04-05,1431.89970136
37_14_2013-04-12,1398.18374187
37_14_2013-04-19,1361.09324993
37_14_2013-04-26,1370.59584885
37_14_2013-05-03,1402.35850864
37_14_2013-05-10,1397.479135
37_14_2013-05-17,1351.18568507
37_14_2013-05-24,1292.84159534
37_14_2013-05-31,1273.8302543
37_14_2013-06-07,1342.30202722
37_14_2013-06-14,1319.76750201
37_14_2013-06-21,1286.85881256
37_14_2013-06-28,1264.91007771
37_14_2013-07-05,1332.64390581
37_14_2013-07-12,1315.73416307
37_14_2013-07-19,1319.25987199
37_14_2013-07-26,1291.57148744
37_16_2012-11-02,1562.68169585
37_16_2012-11-09,1711.32029839
37_16_2012-11-16,1423.09029705
37_16_2012-11-23,1986.49031366
37_16_2012-11-30,999.807525003
37_16_2012-12-07,1631.48086651
37_16_2012-12-14,1051.1520901
37_16_2012-12-21,2065.57447996
37_16_2012-12-28,1617.46938522
37_16_2013-01-04,1417.53446506
37_16_2013-01-11,2179.45000642
37_16_2013-01-18,1877.06963749
37_16_2013-01-25,2099.84984629
37_16_2013-02-01,2122.6287333
37_16_2013-02-08,2363.8068903
37_16_2013-02-15,1814.29665995
37_16_2013-02-22,2043.57524852
37_16_2013-03-01,2137.05053937
37_16_2013-03-08,2057.18610868
37_16_2013-03-15,2068.71928846
37_16_2013-03-22,2317.2212184
37_16_2013-03-29,1819.63232375
37_16_2013-04-05,2289.40230282
37_16_2013-04-12,2283.92003837
37_16_2013-04-19,2300.6995702
37_16_2013-04-26,2001.81676931
37_16_2013-05-03,2510.73038655
37_16_2013-05-10,2310.82888753
37_16_2013-05-17,2394.2454165
37_16_2013-05-24,2558.99724261
37_16_2013-05-31,2454.24238711
37_16_2013-06-07,2746.895503
37_16_2013-06-14,2666.68251089
37_16_2013-06-21,2658.65070019
37_16_2013-06-28,2575.14523788
37_16_2013-07-05,2838.16782519
37_16_2013-07-12,2719.29070506
37_16_2013-07-19,2466.54279409
37_16_2013-07-26,2423.46332985
37_17_2012-11-02,433.882773978
37_17_2012-11-09,418.434526095
37_17_2012-11-16,372.62725051
37_17_2012-11-23,427.168394075
37_17_2012-11-30,395.155056278
37_17_2012-12-07,433.741663651
37_17_2012-12-14,477.34026968
37_17_2012-12-21,637.213927423
37_17_2012-12-28,275.668625179
37_17_2013-01-04,305.346088766
37_17_2013-01-11,273.255405734
37_17_2013-01-18,295.122189593
37_17_2013-01-25,274.963884827
37_17_2013-02-01,326.788253749
37_17_2013-02-08,263.174161799
37_17_2013-02-15,355.041549961
37_17_2013-02-22,298.198775312
37_17_2013-03-01,310.044105385
37_17_2013-03-08,313.218812623
37_17_2013-03-15,309.425500458
37_17_2013-03-22,287.193140325
37_17_2013-03-29,324.6716401
37_17_2013-04-05,304.711915087
37_17_2013-04-12,301.925842031
37_17_2013-04-19,296.892474649
37_17_2013-04-26,317.932555031
37_17_2013-05-03,294.380102933
37_17_2013-05-10,308.296019403
37_17_2013-05-17,300.676746658
37_17_2013-05-24,286.130813369
37_17_2013-05-31,291.782322877
37_17_2013-06-07,285.891513896
37_17_2013-06-14,289.973711432
37_17_2013-06-21,289.385153333
37_17_2013-06-28,294.199481241
37_17_2013-07-05,289.466427148
37_17_2013-07-12,296.363230935
37_17_2013-07-19,317.432387868
37_17_2013-07-26,319.956004981
37_18_2012-11-02,953.102593264
37_18_2012-11-09,864.838677557
37_18_2012-11-16,425.169441058
37_18_2012-11-23,446.977903374
37_18_2012-11-30,514.159043562
37_18_2012-12-07,944.511398779
37_18_2012-12-14,887.834396606
37_18_2012-12-21,781.13795216
37_18_2012-12-28,133.71211941
37_18_2013-01-04,90.5717554645
37_18_2013-01-11,462.189207424
37_18_2013-01-18,388.672755288
37_18_2013-01-25,289.253616276
37_18_2013-02-01,526.247231975
37_18_2013-02-08,1286.24128432
37_18_2013-02-15,855.507951779
37_18_2013-02-22,322.271125514
37_18_2013-03-01,608.399625246
37_18_2013-03-08,529.337709863
37_18_2013-03-15,443.646893409
37_18_2013-03-22,343.055441214
37_18_2013-03-29,279.225678662
37_18_2013-04-05,601.195274502
37_18_2013-04-12,518.516529111
37_20_2012-12-14,-48.5139629541
37_20_2013-03-08,19.1063841409
37_20_2013-03-22,56.4241403707
37_20_2013-03-29,20.2301131134
37_20_2013-04-05,37.4875034255
37_20_2013-04-12,43.7215860239
37_20_2013-04-19,51.5074262821
37_20_2013-04-26,32.2898097836
37_20_2013-05-03,53.9424329693
37_20_2013-05-10,44.100035093
37_20_2013-05-17,60.1056098558
37_20_2013-05-24,82.88911058
37_20_2013-05-31,80.8361224315
37_20_2013-06-07,82.4578675387
37_20_2013-06-14,82.8995504467
37_20_2013-06-21,90.6307863848
37_20_2013-06-28,91.1880696447
37_20_2013-07-05,90.5187133739
37_20_2013-07-12,87.3256623595
37_20_2013-07-19,75.369445717
37_20_2013-07-26,80.2900777969
37_21_2012-11-02,1857.07008432
37_21_2012-11-09,1859.06293763
37_21_2012-11-16,1863.93080812
37_21_2012-11-23,2163.37946573
37_21_2012-11-30,1840.45643599
37_21_2012-12-07,1874.38787756
37_21_2012-12-14,1862.16263555
37_21_2012-12-21,2129.23000651
37_21_2012-12-28,1612.36730112
37_21_2013-01-04,1801.13383199
37_21_2013-01-11,1962.28720821
37_21_2013-01-18,1948.10457013
37_21_2013-01-25,1939.32300302
37_21_2013-02-01,1975.56465712
37_21_2013-02-08,1849.63029757
37_21_2013-02-15,1889.12790012
37_21_2013-02-22,1867.03932134
37_21_2013-03-01,1875.70181315
37_21_2013-03-08,1872.16193876
37_21_2013-03-15,1866.29888178
37_21_2013-03-22,1857.93012581
37_21_2013-03-29,1841.82961932
37_21_2013-04-05,1884.49811004
37_21_2013-04-12,1881.80315569
37_21_2013-04-19,1883.73148961
37_21_2013-04-26,1874.74311213
37_21_2013-05-03,1917.43384866
37_21_2013-05-10,1901.94843087
37_21_2013-05-17,1878.65249753
37_21_2013-05-24,1860.13563005
37_21_2013-05-31,1851.76472486
37_21_2013-06-07,1893.59800301
37_21_2013-06-14,1881.75703032
37_21_2013-06-21,1860.23062887
37_21_2013-06-28,1843.93481713
37_21_2013-07-05,1892.1868232
37_21_2013-07-12,1882.5841107
37_21_2013-07-19,1838.9694021
37_21_2013-07-26,1814.18137342
37_22_2012-11-02,67.9682769938
37_22_2012-11-09,75.728341119
37_22_2012-11-16,68.739837738
37_22_2012-11-23,71.0660716598
37_22_2012-11-30,72.5407485554
37_22_2012-12-07,73.9278296733
37_22_2012-12-14,64.0881796968
37_22_2012-12-21,431.947266061
37_22_2012-12-28,58.0123565799
37_22_2013-01-04,54.8988663186
37_22_2013-01-11,28.9237973454
37_22_2013-01-18,27.1003697134
37_22_2013-01-25,38.8128295945
37_22_2013-02-01,37.3379398086
37_22_2013-02-08,33.6186643175
37_22_2013-02-15,14.4968017931
37_22_2013-02-22,52.5915548394
37_22_2013-03-01,45.8652882203
37_22_2013-03-08,48.2989008602
37_22_2013-03-15,53.6656696429
37_22_2013-03-22,66.014864344
37_22_2013-03-29,59.1440986459
37_22_2013-04-05,55.0652729663
37_22_2013-04-12,59.4019250077
37_22_2013-04-19,63.5348100895
37_22_2013-04-26,60.8887933235
37_22_2013-05-03,58.4591937844
37_22_2013-05-10,59.6941488883
37_22_2013-05-24,81.9629966492
37_22_2013-05-31,84.5645995353
37_22_2013-06-07,75.7460960938
37_22_2013-06-14,79.638935532
37_22_2013-06-21,87.2373810318
37_22_2013-06-28,91.8276315885
37_22_2013-07-05,81.62872894
37_22_2013-07-12,84.0585971248
37_22_2013-07-19,88.8126400798
37_22_2013-07-26,96.0210918762
37_23_2012-11-02,43.7007828667
37_23_2012-11-09,38.5275335666
37_23_2012-11-16,38.0494181261
37_23_2012-11-23,58.4972010328
37_23_2012-11-30,43.3624929667
37_23_2012-12-07,37.22329262
37_23_2012-12-14,38.4451577313
37_23_2012-12-21,43.9102286748
37_23_2012-12-28,48.9959181471
37_23_2013-01-04,41.1783210502
37_23_2013-01-11,53.5154785433
37_23_2013-01-18,52.6076255365
37_23_2013-01-25,47.2951792436
37_23_2013-02-01,119.668349795
37_23_2013-02-08,104.145193003
37_23_2013-02-15,62.4320768565
37_23_2013-02-22,50.0266420728
37_23_2013-03-01,58.2272742879
37_23_2013-03-08,55.1036552793
37_23_2013-03-15,51.3499842764
37_23_2013-03-22,45.8156035075
37_23_2013-03-29,46.5412353302
37_23_2013-04-05,51.999624027
37_23_2013-05-17,42.2971799269
37_23_2013-05-24,37.8537276204
37_23_2013-07-05,40.0672739661
37_23_2013-07-12,37.5077086271
37_23_2013-07-19,37.4362033436
37_23_2013-07-26,34.9087903801
37_24_2012-11-16,-4.7719946503
37_24_2012-11-23,-3.03732711825
37_24_2012-11-30,-2.05162694088
37_24_2012-12-21,-3.66065749548
37_24_2013-02-08,5.76858065065
37_24_2013-03-08,1.52340495096
37_24_2013-03-15,4.1485077625
37_24_2013-03-22,8.64258277482
37_24_2013-03-29,7.01874651537
37_24_2013-05-24,10.6761841926
37_25_2012-11-02,37.0950544603
37_25_2012-11-09,45.9036499154
37_25_2012-11-16,35.9489473394
37_25_2012-11-23,55.0852787165
37_25_2012-11-30,34.6840757583
37_25_2012-12-07,42.8852258735
37_25_2012-12-14,22.7990258759
37_25_2012-12-21,44.951200964
37_25_2012-12-28,50.887865839
37_25_2013-01-04,33.1988805236
37_25_2013-01-11,62.8987303563
37_25_2013-01-18,53.6202417213
37_25_2013-01-25,65.0205161617
37_25_2013-02-01,80.5171393023
37_25_2013-02-08,85.6873374935
37_25_2013-02-15,56.5319181625
37_25_2013-02-22,60.0140524864
37_25_2013-03-01,55.5931186582
37_25_2013-03-08,55.3137521672
37_25_2013-03-15,58.5405689819
37_25_2013-03-22,70.9578758396
37_25_2013-03-29,53.9953915746
37_25_2013-04-05,63.98641337
37_25_2013-04-12,66.6381952552
37_25_2013-04-19,70.2913879647
37_25_2013-04-26,61.2971499263
37_25_2013-05-03,73.239062809
37_25_2013-05-10,67.9288428863
37_25_2013-05-17,73.469932237
37_25_2013-05-24,82.3256817891
37_25_2013-05-31,80.9362660707
37_25_2013-06-07,83.9811401111
37_25_2013-06-14,83.4523434886
37_25_2013-06-21,85.4695394367
37_25_2013-06-28,84.6855127874
37_25_2013-07-05,87.1750166585
37_25_2013-07-12,85.1986558092
37_25_2013-07-19,77.023929797
37_25_2013-07-26,77.5786737663
37_26_2012-11-16,4.46465688958
37_26_2012-12-28,56.8100200843
37_26_2013-02-08,10.7003769323
37_26_2013-03-08,10.3555093226
37_26_2013-03-15,9.10499197834
37_26_2013-03-29,7.00484313693
37_26_2013-04-05,9.81774586377
37_27_2012-11-02,33.6119759766
37_27_2012-11-09,31.8086343592
37_27_2012-11-16,38.0166783714
37_27_2012-11-23,17.7152163252
37_27_2012-11-30,33.3657750464
37_27_2012-12-07,33.9816011593
37_27_2012-12-14,40.8542752171
37_27_2012-12-21,16.4968856074
37_27_2012-12-28,25.0224734478
37_27_2013-01-04,39.2754562397
37_27_2013-01-11,33.2161127297
37_27_2013-01-18,36.2393580851
37_27_2013-01-25,32.6570196474
37_27_2013-02-01,38.519500908
37_27_2013-02-08,30.1954345397
37_27_2013-02-15,22.225154259
37_27_2013-02-22,28.0836406459
37_27_2013-03-01,27.369605902
37_28_2012-11-02,150.789029216
37_28_2012-11-09,143.168219635
37_28_2012-11-16,177.02090025
37_28_2012-11-23,155.515445715
37_28_2012-11-30,151.431630458
37_28_2012-12-07,150.929508688
37_28_2012-12-14,178.067895992
37_28_2012-12-21,167.647027899
37_28_2012-12-28,121.114845676
37_28_2013-01-04,138.458065498
37_28_2013-01-11,177.364608932
37_28_2013-01-18,188.568436199
37_28_2013-01-25,172.971723031
37_28_2013-02-01,130.666724047
37_28_2013-02-08,100.01237812
37_28_2013-02-15,179.625136977
37_28_2013-02-22,147.636741061
37_28_2013-03-01,144.038282719
37_28_2013-03-08,146.922177841
37_28_2013-03-15,143.956021031
37_28_2013-03-22,127.100529035
37_28_2013-03-29,148.299062596
37_28_2013-04-05,136.535214859
37_28_2013-04-12,135.652205993
37_28_2013-04-19,135.22990024
37_28_2013-04-26,148.129628212
37_28_2013-05-03,134.200816717
37_28_2013-05-10,139.318457836
37_28_2013-05-17,126.080567771
37_28_2013-05-24,110.124518617
37_28_2013-05-31,112.616192767
37_28_2013-06-07,110.249577043
37_28_2013-06-14,110.136153294
37_28_2013-06-21,102.549910923
37_28_2013-06-28,100.998040354
37_28_2013-07-05,102.557556382
37_28_2013-07-12,105.375102187
37_28_2013-07-19,103.165677746
37_28_2013-07-26,96.3138095672
37_31_2012-11-02,128.543604536
37_31_2012-11-09,120.398042635
37_31_2012-11-16,127.011193448
37_31_2012-11-30,57.878229247
37_31_2012-12-07,126.934541059
37_31_2012-12-14,130.340479299
37_31_2012-12-21,45.5793281437
37_31_2012-12-28,160.677239447
37_31_2013-01-04,59.457262529
37_31_2013-01-11,136.957611248
37_31_2013-01-18,134.209108743
37_31_2013-01-25,121.99037387
37_31_2013-02-01,272.601862093
37_31_2013-02-08,181.668568522
37_31_2013-02-15,178.362422395
37_31_2013-02-22,108.06307731
37_31_2013-03-01,124.60413611
37_31_2013-03-08,119.824353174
37_31_2013-03-15,112.622480036
37_31_2013-03-22,99.9750702641
37_31_2013-03-29,100.768059034
37_31_2013-04-05,120.060017659
37_31_2013-04-12,113.957855852
37_31_2013-04-19,108.496435711
37_31_2013-04-26,106.908235203
37_31_2013-05-03,124.607650649
37_31_2013-05-10,119.452205751
37_31_2013-05-17,106.644228076
37_31_2013-05-24,93.3045735238
37_31_2013-05-31,87.8885931232
37_31_2013-06-07,110.608436869
37_31_2013-06-14,103.867046903
37_31_2013-06-21,93.350890546
37_31_2013-06-28,85.6203658401
37_31_2013-07-05,109.672655628
37_31_2013-07-12,104.253645382
37_31_2013-07-19,93.5087552772
37_31_2013-07-26,82.9365521713
37_32_2012-11-09,-19.0300994391
37_32_2012-12-07,-40.5778091229
37_32_2012-12-14,-125.594816338
37_32_2012-12-21,-90.9295333357
37_32_2013-01-04,-12.688729768
37_32_2013-01-18,-17.5350955232
37_32_2013-01-25,31.8365437703
37_32_2013-02-01,77.555061539
37_32_2013-02-08,72.8058184884
37_32_2013-02-15,36.8939332312
37_32_2013-02-22,47.0719916501
37_32_2013-03-01,34.8294961914
37_32_2013-03-08,31.0209155802
37_32_2013-03-15,43.5597447012
37_32_2013-03-22,97.1181763479
37_32_2013-04-12,70.6160981029
37_32_2013-04-19,81.0188117737
37_32_2013-04-26,42.3101338206
37_32_2013-05-03,84.6989953292
37_32_2013-05-10,65.2386513912
37_32_2013-05-17,96.6889476076
37_32_2013-05-24,140.030747599
37_32_2013-05-31,133.889953107
37_32_2013-06-07,138.875783143
37_32_2013-06-14,138.228785749
37_32_2013-06-21,153.537893076
37_32_2013-06-28,154.062768384
37_32_2013-07-05,152.738733038
37_32_2013-07-12,144.689180613
37_32_2013-07-19,127.210868412
37_32_2013-07-26,137.862334905
37_33_2012-11-16,0.143930543994
37_33_2012-11-23,0.272872904213
37_33_2012-11-30,1.00362794828
37_33_2012-12-07,-1.01643382419
37_33_2012-12-28,-0.323023687909
37_33_2013-03-01,0.656313751613
37_33_2013-03-08,0.586917799941
37_33_2013-03-15,0.856181593288
37_33_2013-07-26,5.36122324393
37_38_2012-11-02,66792.350879
37_38_2012-11-09,65532.1542099
37_38_2012-11-16,63282.0462043
37_38_2012-11-23,56695.9237142
37_38_2012-11-30,77807.5365716
37_38_2012-12-07,65662.7468018
37_38_2012-12-14,67460.3472043
37_38_2012-12-21,63688.883952
37_38_2012-12-28,61577.1511367
37_38_2013-01-04,86584.927207
37_38_2013-01-11,78837.0144804
37_38_2013-01-18,79140.5788695
37_38_2013-01-25,77025.9355197
37_38_2013-02-01,76496.6289936
37_38_2013-02-08,69634.1437747
37_38_2013-02-15,70712.8997328
37_38_2013-02-22,73226.4933415
37_38_2013-03-01,73802.2826099
37_38_2013-03-08,73452.7414263
37_38_2013-03-15,72537.2285563
37_38_2013-03-22,70310.738059
37_38_2013-03-29,71517.1717346
37_38_2013-04-05,71955.9804788
37_38_2013-04-12,71267.4860349
37_38_2013-04-19,70671.8983655
37_38_2013-04-26,71188.7462217
37_38_2013-05-03,71345.196671
37_38_2013-05-10,71072.0726381
37_38_2013-05-17,69017.443506
37_38_2013-05-24,66763.615119
37_38_2013-05-31,66325.2351361
37_38_2013-06-07,67623.4777538
37_38_2013-06-14,66906.5518249
37_38_2013-06-21,65393.5303713
37_38_2013-06-28,64495.1647764
37_38_2013-07-05,66143.6389242
37_38_2013-07-12,65721.9682802
37_38_2013-07-19,64465.4484816
37_38_2013-07-26,62984.7959541
37_40_2012-11-02,28156.4904542
37_40_2012-11-09,27395.6751407
37_40_2012-11-16,28523.9703973
37_40_2012-11-23,25187.1624804
37_40_2012-11-30,26840.7801771
37_40_2012-12-07,27215.6734896
37_40_2012-12-14,28222.6842593
37_40_2012-12-21,26782.9485462
37_40_2012-12-28,25362.9993559
37_40_2013-01-04,31337.7086911
37_40_2013-01-11,29183.3358952
37_40_2013-01-18,29568.4699737
37_40_2013-01-25,28714.2718493
37_40_2013-02-01,28519.9761497
37_40_2013-02-08,26554.9744714
37_40_2013-02-15,29450.3739535
37_40_2013-02-22,29158.015978
37_40_2013-03-01,29732.7865579
37_40_2013-03-08,29533.7246262
37_40_2013-03-15,29142.0483613
37_40_2013-03-22,28226.1007336
37_40_2013-03-29,29071.274698
37_40_2013-04-05,28719.2387683
37_40_2013-04-12,28344.0763232
37_40_2013-04-19,27885.3029814
37_40_2013-04-26,28225.7056753
37_40_2013-05-03,27725.8753632
37_40_2013-05-10,27885.8343535
37_40_2013-05-17,27453.0263576
37_40_2013-05-24,26800.3940082
37_40_2013-05-31,26692.4242003
37_40_2013-06-07,26751.3931037
37_40_2013-06-14,26611.8305637
37_40_2013-06-21,26375.6681322
37_40_2013-06-28,26275.1389764
37_40_2013-07-05,26298.3790888
37_40_2013-07-12,26231.4203395
37_40_2013-07-19,26711.1682057
37_40_2013-07-26,26578.2311134
37_42_2012-11-02,126.528896378
37_42_2012-11-09,122.987173381
37_42_2012-11-16,135.26712696
37_42_2012-11-23,124.887759907
37_42_2012-11-30,125.343247181
37_42_2012-12-07,121.24951325
37_42_2012-12-14,124.559960302
37_42_2012-12-21,101.205110154
37_42_2012-12-28,89.5163872396
37_42_2013-01-04,121.677302666
37_42_2013-01-11,112.964861878
37_42_2013-01-18,114.682509603
37_42_2013-01-25,112.1329796
37_42_2013-02-01,122.278933937
37_42_2013-02-08,94.345214704
37_42_2013-02-15,133.538086232
37_42_2013-02-22,122.670811149
37_42_2013-03-01,126.853045843
37_42_2013-03-08,125.607923729
37_42_2013-03-15,124.071186415
37_42_2013-03-22,121.292161033
37_42_2013-03-29,124.5835616
37_42_2013-04-05,122.515625471
37_42_2013-04-12,120.655065445
37_42_2013-04-19,118.006235567
37_42_2013-04-26,118.98248825
37_42_2013-05-03,116.324802468
37_42_2013-05-10,117.535507429
37_42_2013-05-17,117.926430082
37_42_2013-05-24,117.111526197
37_42_2013-05-31,116.701010148
37_42_2013-06-07,115.935897406
37_42_2013-06-14,115.840484811
37_42_2013-06-21,116.599888011
37_42_2013-06-28,117.142293095
37_42_2013-07-05,115.364370698
37_42_2013-07-12,115.218789124
37_42_2013-07-19,120.671786808
37_42_2013-07-26,122.116967515
37_44_2012-12-07,8.50810365493
37_44_2012-12-21,6.77920706506
37_44_2013-01-04,5.5641887932
37_44_2013-01-25,2.08271134797
37_44_2013-03-01,5.34861778748
37_44_2013-03-08,4.40911688147
37_44_2013-03-15,3.37354432418
37_44_2013-03-22,2.13227475968
37_46_2012-11-02,8320.15558862
37_46_2012-11-09,8284.57178852
37_46_2012-11-16,8462.44934318
37_46_2012-11-23,6843.50142394
37_46_2012-11-30,7393.74750594
37_46_2012-12-07,8153.15145921
37_46_2012-12-14,7864.69325963
37_46_2012-12-21,9459.04017129
37_46_2012-12-28,6736.96858665
37_46_2013-01-04,8299.30512585
37_46_2013-01-11,8826.96731381
37_46_2013-01-18,8659.88313876
37_46_2013-01-25,8691.34986214
37_46_2013-02-01,8574.40225052
37_46_2013-02-08,8851.06359246
37_46_2013-02-15,9212.69972867
37_46_2013-02-22,8878.84873143
37_46_2013-03-01,9086.37403294
37_46_2013-03-08,8975.16274805
37_46_2013-03-15,8909.54319651
37_46_2013-03-22,8950.23322113
37_46_2013-03-29,8709.04165108
37_46_2013-04-05,8995.57343273
37_46_2013-04-12,8912.21397234
37_46_2013-04-19,8822.40900387
37_46_2013-04-26,8639.20121753
37_46_2013-05-03,8928.93137222
37_46_2013-05-10,8808.56281699
37_46_2013-05-17,8831.58114859
37_46_2013-05-24,8872.01621906
37_46_2013-05-31,8766.86779613
37_46_2013-06-07,8983.09983953
37_46_2013-06-14,8899.81996725
37_46_2013-06-21,8879.09813508
37_46_2013-06-28,8809.52573759
37_46_2013-07-05,8978.92835102
37_46_2013-07-12,8872.11552665
37_46_2013-07-19,8825.06545204
37_46_2013-07-26,8800.90505204
37_49_2012-11-02,10.2900794341
37_49_2012-11-09,10.7295779096
37_49_2012-11-16,8.86822665836
37_49_2012-11-23,8.49910256577
37_49_2012-11-30,8.049242995
37_49_2012-12-07,8.9320688872
37_49_2012-12-14,6.66894272356
37_49_2012-12-21,10.1672734347
37_49_2013-01-04,7.61731744494
37_49_2013-03-22,20.7105436134
37_49_2013-04-26,17.7002998817
37_49_2013-05-03,17.9525256202
37_49_2013-05-10,17.4793432033
37_49_2013-05-17,18.5304658718
37_49_2013-05-24,19.7696851794
37_49_2013-05-31,19.4623868901
37_49_2013-06-07,18.8139547968
37_49_2013-06-14,18.7379634302
37_49_2013-06-21,19.3237817623
37_49_2013-06-28,19.3916045356
37_49_2013-07-05,18.3641519945
37_49_2013-07-12,18.0384801382
37_49_2013-07-19,18.3323191736
37_49_2013-07-26,18.8798102151
37_52_2012-11-02,45.4261038131
37_52_2012-11-09,42.035471703
37_52_2012-11-16,22.9894671365
37_52_2012-11-23,26.4352762667
37_52_2012-11-30,14.1179825294
37_52_2012-12-07,44.339085471
37_52_2012-12-14,45.6672273149
37_52_2012-12-21,20.4410228119
37_52_2012-12-28,18.7240817862
37_52_2013-01-04,17.0025349151
37_52_2013-01-11,32.7434126267
37_52_2013-01-18,32.1205136749
37_52_2013-01-25,27.9985063554
37_52_2013-02-01,19.8802636296
37_52_2013-02-08,18.778451513
37_52_2013-02-15,69.8998942671
37_52_2013-02-22,28.6818166112
37_52_2013-03-01,36.1978133714
37_52_2013-03-08,34.2641971137
37_52_2013-03-15,31.654464527
37_52_2013-03-22,27.3641259239
37_52_2013-03-29,28.0437349246
37_52_2013-04-05,34.7053371061
37_52_2013-04-12,32.2777622
37_52_2013-04-19,29.7922728221
37_52_2013-04-26,29.2522026762
37_52_2013-05-03,35.3009090289
37_52_2013-05-10,33.9467102028
37_52_2013-05-17,30.484127792
37_52_2013-05-24,26.5607330209
37_52_2013-05-31,24.698827498
37_52_2013-06-07,32.5608416697
37_52_2013-06-14,30.4588248201
37_52_2013-06-21,27.6613160024
37_52_2013-06-28,25.4902741434
37_52_2013-07-05,33.3437920537
37_52_2013-07-12,31.553625893
37_52_2013-07-19,29.9839558542
37_52_2013-07-26,27.3602748274
37_55_2013-03-08,7.23459695193
37_56_2012-11-02,435.624804285
37_56_2012-11-16,244.209340874
37_56_2012-11-23,1020.16915421
37_56_2012-11-30,930.276995547
37_56_2012-12-07,261.806343289
37_56_2012-12-14,361.653960028
37_56_2012-12-21,-34.8477393559
37_56_2012-12-28,-52.520665133
37_56_2013-01-04,388.138544049
37_56_2013-01-11,827.28310825
37_56_2013-01-18,839.991592525
37_56_2013-01-25,682.801022876
37_56_2013-02-01,-8.04636291772
